playerId,shortName,team,position,height,foot,age,value,marketValue,minutesPlayed,goals,X_pass_mean,X_pass_std,Y_pass_mean,Y_pass_std,forward_passes,smart_passes,pass_end_z1,pass_end_z2,pass_end_z3,pass_end_z4,pass_end_z5,pass_end_z6,pass_end_z7,pass_end_z8,pass_end_z9,pass_reception_z1,pass_reception_z2,pass_reception_z3,pass_reception_z4,pass_reception_z5,pass_reception_z6,pass_reception_z7,pass_reception_z8,pass_reception_z9,dribble_z1,dribble_z2,dribble_z3,dribble_z4,dribble_z5,dribble_z6,dribble_z7,dribble_z8,dribble_z9,cross_z1,cross_z2,cross_z3,cross_z4,shot_z1,shot_z2,shot_z3,shot_z4,shot_wleft,shot_wright,shot_whead,defense_z1,defense_z2,defense_z3,defense_z4,defense_z5,defense_z6,defense_z7,defense_z8,defense_z9,defense_z10,defense_z11,defense_z12,clearances_per90,interceptions_per90,tackles_per90,loose_ball_won_per90,final_third_recovery_per90,air_success,headers_per90,ABCD,BACD,BCAD,BCDA,ABAB,BABA,ABAC,BABC,BCBA,ABCA,BACB,BCAB,ABCB,BACA,BCAC,flow_centrality
3361,A. Sanchez,Manchester United,Forward,169,right,29,70000000," $70,000,000 ",2560,8,3.608417888,6.472845867,6.908680947,12.45314239,0.432299013,0.053903346,0.074349442,0.064126394,0.022304833,0.187732342,0.162639405,0.072490706,0.146840149,0.130111524,0.079925651,0.081796311,0.040096231,0.006415397,0.35765838,0.186848436,0.046511628,0.157177225,0.080994387,0.042502005,0.244140626,0.1953125,0.048828126,0.732421876,0.585937499,0,0.390625,0.341796876,0.048828126,1.23046875,0.3515625,0.3515625,0.28125,1.054687501,0.773437501,0.45703125,0.140624999,0.057971014,0.869565217,0.072463768,0.041353383,0.022556391,0,0.19924812,0.07518797,0.030075188,0.255639098,0.135338346,0.033834586,0.071428571,0.082706767,0.052631579,0.0703125,1.546875,1.3359375,1.265625,1.79296875,0.22972973,3.83203125,9.6328125,10.37109375,12.97265625,21.05859375,0.59765625,1.23046875,2.63671875,3.5859375,3.83203125,2.07421875,1.93359375,2.35546875,2.70703125,2.8828125,5.80078125,0.450355433
3384,A. Guardado,Real Betis,Midfielder,169,left,31,5000000," $5,000,000 ",2264,0,5.996357013,8.47356793,10.80418944,14.49803696,0.445774648,0.012145749,0.134412955,0.162753036,0.128744939,0.165182186,0.086639676,0.137651822,0.049392713,0.031578947,0.061538462,0.122109158,0.227567068,0.08973173,0.165587419,0.174838113,0.133209991,0.047178538,0.013876041,0.025901943,0.287102474,0.057420495,0.114840989,0.057420495,0.229681979,0.114840989,0.057420495,0,0.057420495,0.914310954,0.318021201,0.596289753,0.119257951,0.715547703,0.159010601,0.11925795,0.03975265,0.769230769,0.115384615,0.115384615,0.036697248,0.059633028,0.059633028,0.197247706,0.123853211,0.151376147,0.137614679,0.068807339,0.105504587,0.027522936,0.004587156,0.027522936,0.437279152,3.458480565,1.272084806,1.152826855,1.391342756,0.333333333,2.663427562,15.86130742,16.61660777,17.45141343,15.78180212,0.556537102,0.834805654,3.577738516,4.810070671,5.008833922,3.021201413,3.140459364,2.544169611,4.969081272,3.458480565,5.048586572,0.493666601
3407,Ramalho,Girona,Defender,181,right,25,4000000," $4,000,000 ",2297,0,7.119338605,10.92367865,9.638389648,14.13437847,0.5657277,0,0.054166667,0.2875,0.255555556,0.015277778,0.052777778,0.231944444,0.020833333,0.009722222,0.043055556,0.001923077,0.096153846,0.738461538,0,0.021153846,0.119230769,0,0.009615385,0.013461538,0,0.058772312,0.35263387,0,0,0.058772312,0,0,0,0,0.313452329,0,0.078363082,0,0,0.235089247,0.039181541,0,0.142857143,0.857142857,0.005464481,0.131147541,0.366120219,0,0.049180328,0.18579235,0.005464481,0.027322404,0.18579235,0,0.021857923,0.021857923,3.212886374,6.073138877,1.057901611,1.057901611,0.744449282,0.613333333,5.563778842,7.483674358,7.170222029,7.56203744,6.425772747,0.156726165,0.078363082,1.37135394,1.332172399,1.802350892,1.097083152,0.783630823,0.548541576,1.528080104,1.841532434,1.449717022,0.321572535
3408,Saborit,Athletic Club,Defender,187,left,26,800000," $800,000 ",1421,0,4.410958904,7.917367373,5.983561644,11.4288077,0.380333952,0.011904762,0.361904762,0.15952381,0.016666667,0.233333333,0.035714286,0.023809524,0.097619048,0.023809524,0.007142857,0.427055703,0.021220159,0.00265252,0.411140584,0.00795756,0,0.127320955,0.00265252,0,0.126671358,0,0,0.063335679,0,0,0.063335679,0,0,2.280084448,0,0.316678395,0,0.316678396,0.063335679,0.063335679,0,0.714285714,0.142857143,0.142857143,0.338888889,0.027777778,0.011111111,0.35,0.033333333,0,0.188888889,0.005555556,0.005555556,0.027777778,0.005555556,0.005555556,3.103448276,5.953553835,2.470091485,1.266713582,1.076706545,0.666666667,5.130190007,8.233638283,6.713581985,6.713581985,8.486980999,0.190007037,0.126671358,1.330049261,2.723434201,1.330049261,0.760028149,1.266713582,1.076706545,1.646727657,1.266713582,2.660098522,0.388288067
3409,San Jose,Athletic Club,Midfielder,187,right,29,9000000," $9,000,000 ",2157,1,5.009738284,7.632541565,8.905660377,13.26003349,0.505857295,0.012771392,0.125159642,0.166028097,0.146871009,0.123882503,0.111111111,0.185185185,0.033205619,0.01660281,0.057471264,0.094339623,0.271012007,0.161234991,0.082332762,0.183533448,0.168096055,0.008576329,0.018867925,0.012006861,0,0.198191933,0.264255911,0.066063977,0.066063977,0.132127956,0,0,0.066063977,0.083449235,0.50069541,0.125173853,0.041724618,0.33379694,0.041724617,0.208623088,0.125173852,0.176470588,0.529411765,0.294117647,0.04109589,0.04109589,0.071917808,0.143835616,0.140410959,0.154109589,0.092465753,0.119863014,0.150684932,0.010273973,0.01369863,0.020547945,1.043115438,5.632823366,2.044506259,2.044506259,1.919332406,0.529850746,6.258692629,8.92906815,9.888734353,8.887343533,7.176634214,0.208623088,0.16689847,2.294853964,1.835883171,2.712100139,1.835883171,1.084840056,1.752433936,2.044506259,2.169680111,1.627260083,0.361124658
3413,Ander Herrera,Manchester United,Midfielder,182,right,28,30000000," $30,000,000 ",1268,0,5.725477288,7.98576319,9.478604345,12.10742035,0.512695313,0.011049724,0.101657459,0.154696133,0.182320442,0.08839779,0.132596685,0.18121547,0.01878453,0.020994475,0.083977901,0.059973924,0.18904824,0.215123859,0.075619296,0.151238592,0.249022164,0.01303781,0.01303781,0.033898305,0,0,0.223073457,0,0,0.334610185,0,0,0,0.141955836,0.70977918,0,0.283911672,0.70977918,0.070977918,0.070977918,0,0.5,0.416666667,0.083333333,0.057017544,0.087719298,0.105263158,0.109649123,0.149122807,0.140350877,0.065789474,0.100877193,0.131578947,0.004385965,0.030701754,0.01754386,0.70977918,6.033123028,2.626182965,1.77444795,1.41955836,0.307692308,2.768138801,17.7444795,20.86750789,19.16403785,15.61514196,1.561514196,1.703470032,8.44637224,5.678233438,5.252365931,5.820189274,2.768138801,3.548895899,4.755520505,8.162460568,5.394321767,0.504971276
3414,Iturraspe,Athletic Club,Midfielder,187,right,29,5000000," $5,000,000 ",1903,0,5.687883864,8.501282423,10.2680067,14.47736351,0.50729927,0.008519702,0.122470714,0.150159744,0.174653887,0.132055378,0.088391906,0.173588924,0.043663472,0.021299255,0.062832801,0.089939024,0.283536585,0.131097561,0.105182927,0.164634146,0.201219512,0.010670732,0.00304878,0.010670732,0.108099993,0,0.108099993,0,0.054049996,0.108099993,0,0,0,0.189174987,0.567524961,0,0.047293747,0.236468733,0.047293747,0.047293747,0,0.142857143,0.857142857,0,0.066371681,0.048672566,0.084070796,0.097345133,0.128318584,0.221238938,0.097345133,0.119469027,0.10619469,0.008849558,0.004424779,0.017699115,1.939043615,7.283236994,1.371518655,2.317393589,2.080924855,0.477272727,7.283236994,11.96531792,11.58696795,10.68838676,9.64792433,0.614818707,0.520231214,2.459274829,3.925380977,2.790331056,2.033631109,1.607987388,1.939043615,3.31056227,1.986337362,3.405149764,0.483789741
3416,Javi Martinez,Bayern Munchen,Midfielder,190,right,29,40000000," $40,000,000 ",1611,1,6.148571429,7.709844294,12.49650794,14.21454172,0.555256065,0.005876592,0.14201763,0.182174339,0.13222331,0.153770813,0.103819785,0.169441724,0.019588639,0.016650343,0.027424094,0.095785441,0.320561941,0.158365262,0.077905492,0.199233716,0.12899106,0.005108557,0.008939974,0.005108557,0,0,0.111731844,0,0,0,0,0,0,0.167597765,0.167597765,0.055865922,0.055865922,0.391061452,0.167597765,0.61452514,0.055865921,0.227272727,0.318181818,0.454545455,0.051612903,0.04516129,0.064516129,0.096774194,0.174193548,0.167741935,0.077419355,0.070967742,0.187096774,0,0.038709677,0.025806452,1.731843575,6.201117318,1.396648045,2.067039106,1.843575419,0.632653061,7.541899441,25.86592179,25.53072626,22.01117318,18.26815642,0.837988827,0.726256983,4.022346369,4.636871508,6.480446927,3.240223464,3.407821229,4.301675978,5.083798883,3.463687151,4.525139665,0.443885404
3420,Susaeta,Athletic Club,Midfielder,179,right,30,9000000," $9,000,000 ",2244,2,3.759976526,6.476971738,6.524061033,11.69250312,0.362997658,0.011560694,0.112716763,0.091040462,0.104046243,0.12283237,0.098265896,0.225433526,0.043352601,0.053468208,0.105491329,0.080344333,0.057388809,0.086083214,0.173601148,0.137733142,0.272596844,0.057388809,0.034433286,0.100430416,0.354278076,0.212566845,0,0.212566845,0.354278076,0.42513369,0.212566845,0,0.354278076,0.802139037,1.403743316,0.441176471,0.401069519,0.320855615,0.120320855,0.120320855,0.320855615,0.181818182,0.727272727,0.090909091,0.132743363,0.008849558,0.053097345,0.119469027,0.03539823,0.132743363,0.110619469,0.079646018,0.150442478,0.057522124,0.03539823,0.084070796,0.360962567,2.887700535,0.922459893,1.042780749,1.524064171,0.25,2.526737968,7.379679144,7.580213904,7.419786096,8.221925134,0.561497326,0.762032086,2.446524064,1.764705882,1.804812834,1.403743316,1.443850267,2.125668449,1.042780749,2.486631016,2.205882353,0.351817759
3421,De Marcos,Athletic Club,Defender,182,right,29,6000000," $6,000,000 ",1660,1,4.774922118,7.827741726,7.212616822,11.57936979,0.355140187,0.008756567,0.015761821,0.092819615,0.213660245,0.007005254,0.050788091,0.362521891,0.010507881,0.054290718,0.148861646,0.003597122,0.012589928,0.253597122,0,0.010791367,0.449640288,0.003597122,0.010791367,0.255395683,0,0,0,0,0,0.325301205,0,0,0.325301205,0.054216867,2.819277108,0,1.518072289,0.21686747,0.054216868,0.108433735,0.325301205,0.230769231,0.615384615,0.153846154,0.02484472,0.043478261,0.223602484,0.037267081,0.037267081,0.267080745,0.01242236,0.031055901,0.211180124,0.031055901,0.01242236,0.068322981,1.030120482,4.228915663,1.084337349,0.596385542,1.192771084,0.457142857,3.903614458,7.427710843,7.373493976,8.945783133,11.60240964,0.325301205,0.379518072,1.626506024,2.439759036,2.710843373,1.301204819,2.006024096,1.734939759,1.843373494,2.114457831,3.144578313,0.414214923
3423,Ibai Gomez,Deportivo Alaves,Midfielder,177,right,28,3500000," $3,500,000 ",2312,6,4.372020075,8.360460258,5.518820577,11.39861379,0.405815424,0.026711185,0.081803005,0.116861436,0.186978297,0.098497496,0.088480801,0.140233723,0.066777963,0.058430718,0.111853088,0.071428571,0.06292517,0.161564626,0.141156463,0.115646259,0.265306122,0.035714286,0.054421769,0.091836735,0.090019464,0.180038927,0.270058391,0.090019464,0.270058391,0.270058391,0,0,0.270058391,0.661764706,1.284602076,0.077854671,0.272491349,1.051038062,0.077854672,0.233564013,0.233564013,0.341463415,0.658536585,0,0.012903226,0.006451613,0.2,0.070967742,0.077419355,0.2,0.129032258,0.032258065,0.135483871,0.032258065,0.04516129,0.058064516,0.544982699,2.802768166,0.583910035,0.583910035,1.012110727,0.148148148,2.647058824,5.060553633,4.826989619,4.826989619,6.617647059,0.428200692,0.350346021,1.128892734,1.362456747,1.128892734,0.817474048,1.012110727,1.089965398,0.739619377,1.673875433,1.479238754,0.352632183
3425,Muniain,Athletic Club,Forward,169,right,25,0, $- ,776,4,4.60887656,7.065340205,8.844660194,13.17808587,0.469194313,0.064606742,0.081460674,0.06741573,0.050561798,0.117977528,0.174157303,0.199438202,0.073033708,0.04494382,0.148876404,0.094182825,0.083102493,0.022160665,0.254847645,0.227146814,0.180055402,0.052631579,0.03601108,0.049861496,0.644329896,0,0.322164948,0.322164948,0.805412372,0.483247424,0.161082476,0.161082476,0,0.463917526,0.579896907,0,0,0.927835051,0.463917527,0.347938144,0.231958763,0.117647059,0.823529412,0.058823529,0.053571429,0.017857143,0,0.214285714,0.089285714,0.053571429,0.214285714,0.107142857,0.071428571,0.107142857,0.035714286,0.035714286,0.231958763,1.275773196,1.159793814,1.043814433,1.507731959,0.333333333,3.24742268,9.162371134,10.78608247,11.82989691,12.64175258,0.81185567,1.159793814,3.943298969,3.363402062,3.363402062,3.24742268,2.087628866,1.62371134,2.551546392,3.827319588,4.291237113,0.430471468
3431,Joao Miranda,Internazionale,Defender,186,right,33,8000000," $8,000,000 ",2728,0,6.30599235,8.330178455,12.04632384,14.12098403,0.722503161,0.000699301,0.224475524,0.306293706,0.123076923,0.164335664,0.074825175,0.044055944,0.009090909,0.002797203,0.008391608,0.344576117,0.50319052,0.013673655,0.056517776,0.071103008,0.001823154,0.003646308,0.004557885,0.000911577,0.054985337,0.054985337,0,0,0.054985337,0,0,0,0,0,0,0.032991202,0.032991202,0.032991202,0.032991202,0.065982405,0.13196481,0.125,0.375,0.5,0.223048327,0.171003717,0.07063197,0.230483271,0.104089219,0.022304833,0.096654275,0.05204461,0.007434944,0.003717472,0.014869888,0.003717472,3.068181818,5.971407625,2.210410557,2.045454545,0.329912023,0.559633028,5.212609971,17.02346041,18.04618768,17.22140762,12.17375367,0.56085044,0.527859238,4.35483871,2.441348974,4.057917889,2.837243402,2.969208211,2.309384164,5.476539589,4.090909091,2.24340176,0.428509794
3433,D. Godin,Atletico Madrid,Defender,187,right,32,35000000," $35,000,000 ",2553,0,6.374272102,9.164758105,10.87241927,14.29279652,0.689956332,0.001964637,0.264243615,0.284872299,0.127701375,0.133595285,0.083497053,0.044204322,0.008840864,0.000982318,0.012770138,0.550591327,0.304862024,0.027595269,0.048620237,0.039421813,0.014454665,0.00131406,0.010512484,0.002628121,0.035252644,0.070505288,0,0.035252644,0,0,0,0,0,0,0,0,0,0,0.105757932,0.317273795,0,0,0.083333333,0.916666667,0.297188755,0.092369478,0.044176707,0.240963855,0.096385542,0.024096386,0.108433735,0.032128514,0.004016064,0.016064257,0.036144578,0.008032129,3.313748531,5.499412456,1.938895417,1.092831962,0.352526439,0.597014925,5.781433608,12.05640423,12.90246769,12.30317274,8.742655699,0.246768508,0.352526439,3.172737955,1.868390129,3.736780259,1.727379553,2.044653349,1.33960047,3.772032902,2.85546416,1.727379553,0.367051121
3434,Filipe Luis,Atletico Madrid,Defender,182,left,32,8000000," $8,000,000 ",1657,1,4.61957796,7.659165674,6.974794842,11.4890721,0.496919918,0.004901961,0.302696078,0.096813725,0.019607843,0.350490196,0.0625,0.015931373,0.083333333,0.024509804,0.003676471,0.421555252,0.015006821,0.002728513,0.420190996,0.024556617,0,0.111869031,0.004092769,0,0.217260109,0,0,0.434520217,0,0,0.651780326,0,0,1.846710923,0,0.76041038,0,0.108630054,0.162945082,0,0,0.6,0.4,0,0.292929293,0.025252525,0,0.373737374,0.01010101,0,0.212121212,0.02020202,0,0.055555556,0.01010101,0,1.357875679,5.485817743,2.444176222,1.086300543,1.52082076,0.666666667,3.530476765,13.95896198,13.25286663,12.16656608,14.9909475,1.031985516,0.923355462,3.150271575,3.802051901,3.258901629,2.389861195,3.095956548,2.933011467,3.041641521,3.476161738,4.01931201,0.49082449
3436,Javi Manquillo,Newcastle United,Defender,180,right,24,5000000," $5,000,000 ",1759,0,3.837320574,7.421889789,4.476076555,9.256682938,0.42883549,0.002421308,0.220338983,0.11622276,0.08716707,0.215496368,0.060532688,0.10653753,0.070217918,0.026634383,0.062953995,0.358056266,0.025575448,0.122762148,0.242966752,0.00511509,0.120204604,0.058823529,0,0.066496164,0.113700966,0,0.113700966,0.227401933,0,0.341102899,0.227401933,0,0,0.562819784,0.818646958,0.10233087,0.20466174,0,0.051165435,0,0,0,1,0,0.228971963,0.042056075,0.107476636,0.23364486,0.028037383,0.098130841,0.140186916,0,0.065420561,0.018691589,0,0.037383178,2.251279136,4.297896532,1.176805003,1.432632177,1.125639568,0.5,4.093234792,5.372370665,5.32120523,4.809550881,5.832859579,0.255827175,0.460488914,1.279135873,2.251279136,0.818646958,0.767481524,0.972143263,0.869812393,1.279135873,0.869812393,2.455940875,0.330112672
3441,Gabi,Atletico Madrid,Midfielder,181,right,35,3000000," $3,000,000 ",2338,0,6.03942953,8.438921618,10.06543624,13.46794569,0.561839652,0.005730659,0.122492837,0.160458453,0.159025788,0.113180516,0.109598854,0.189111748,0.024355301,0.017908309,0.066618911,0.112714157,0.194770063,0.233543733,0.093778179,0.121731289,0.220018034,0.00270514,0.003606853,0.017132552,0,0.0641574,0.192472198,0.128314799,0,0,0,0,0,0.03849444,0.423438837,0,0.03849444,0.307955518,0,0,0.076988879,0.2,0.8,0,0.043478261,0.059006211,0.121118012,0.108695652,0.155279503,0.208074534,0.083850932,0.077639752,0.127329193,0,0,0.01552795,0.923866553,5.158254919,2.617621899,1.732249786,1.732249786,0.469387755,3.73396065,16.47562019,17.09153122,16.32164243,13.70402053,0.692899914,0.461933276,4.542343884,4.234388366,4.003421728,3.041060736,2.694610778,2.848588537,3.310521814,4.503849444,3.656971771,0.536668626
3443,Koke,Atletico Madrid,Midfielder,177,right,26,70000000," $70,000,000 ",2764,4,5.58239123,8.33286134,9.150051387,12.9214726,0.487338501,0.012665862,0.171893848,0.119420989,0.080217129,0.187575392,0.109770808,0.114595899,0.071773221,0.029553679,0.07358263,0.176510067,0.132885906,0.094630872,0.243624161,0.132214765,0.125503356,0.038926174,0.016778523,0.038926174,0.318759997,0.159379999,0.106253332,0.053126666,0.159379999,0,0,0.053126666,0.106253332,0.520984081,0.586107091,0.13024602,0.227930535,0.520984082,0.13024602,0.19536903,0.032561505,0.037037037,0.962962963,0,0.132075472,0.025157233,0.056603774,0.232704403,0.097484277,0.078616352,0.132075472,0.08490566,0.094339623,0.025157233,0.01572327,0.025157233,0.651230101,4.070188133,1.400144718,1.465267728,1.758321274,0.372093023,2.930535456,13.83863965,16.54124457,16.60636758,14.75036179,0.846599132,1.302460203,5.926193922,4.460926194,4.265557164,4.005065123,2.539797395,2.865412446,3.939942113,5.568017366,4.591172214,0.548586953
3447,Juanfran,Atletico Madrid,Defender,180,right,33,5000000," $5,000,000 ",1308,0,4.47467167,7.727872615,5.789868668,10.09480555,0.45505618,0.004545455,0.009090909,0.136363636,0.275,0.002272727,0.029545455,0.304545455,0.004545455,0.036363636,0.159090909,0,0.012195122,0.317073171,0,0,0.436585366,0,0,0.234146341,0,0.114678899,0.229357798,0,0.114678899,0.114678899,0,0,0.114678899,0,2.133027523,0,1.032110092,0.206422018,0,0,0,0.333333333,0.666666667,0,0.005780347,0.034682081,0.375722543,0.005780347,0.005780347,0.312138728,0,0.005780347,0.179190751,0,0,0.075144509,1.30733945,5.779816514,1.30733945,0.963302752,0.688073394,0.272727273,1.857798165,10.1146789,8.050458716,8.325688073,11.83486239,0.412844037,0.412844037,1.651376147,3.78440367,1.582568807,0.894495413,1.582568807,1.651376147,1.995412844,1.513761468,3.922018349,0.4053774
3450,R. Falcao,Monaco,Forward,177,right,32,12000000," $12,000,000 ",2130,15,2.713385827,5.449942159,3.969291339,8.654191893,0.261904762,0.012195122,0.095121951,0.156097561,0.095121951,0.126829268,0.107317073,0.156097561,0.07804878,0.041463415,0.107317073,0.059633028,0.048165138,0.052752294,0.146788991,0.199541284,0.211009174,0.055045872,0.153669725,0.073394495,0.217303823,0.144869215,0.217303823,0,0.217303823,0.072434607,0,0.072434607,0,0.084507042,0.211267606,0,0.084507042,0.760563381,0.38028169,0.845070422,0.42253521,0.192982456,0.561403509,0.245614035,0.007462687,0.014925373,0,0.089552239,0.037313433,0.089552239,0.171641791,0.126865672,0.149253731,0.052238806,0.119402985,0.141791045,0.211267606,1.605633803,0.338028169,1.14084507,1.436619718,0.30075188,4.14084507,5.535211268,4.056338028,4.478873239,4.647887324,0,0.042253521,0.718309859,0.802816901,1.563380282,0.38028169,0.887323944,0.507042254,1.098591549,0.591549296,1.183098592,0.258983735
3451,Adrian Lopez,Deportivo La Coruna,Forward,183,right,30,4000000," $4,000,000 ",2347,9,3.485148515,6.404892838,4.722772277,9.299348287,0.321470937,0.02866242,0.191082803,0.078025478,0.049363057,0.229299363,0.071656051,0.070063694,0.160828025,0.062101911,0.054140127,0.187671233,0.04109589,0.030136986,0.305479452,0.076712329,0.05890411,0.197260274,0.056164384,0.046575342,0.389859396,0.129953133,0,0.324882829,0.324882829,0,0.909671922,0.194929697,0.064976566,0.881976992,0.230080954,0.651896037,0.26842778,0.153387303,0.728589689,0.843630165,0.345121432,0.055555556,0.574074074,0.37037037,0.146341463,0,0.024390244,0.170731707,0.054878049,0.036585366,0.243902439,0.06097561,0.067073171,0.109756098,0.024390244,0.06097561,1.035364295,3.106092885,0.498508735,0.651896037,1.150404772,0.431137725,7.247550064,5.521942906,5.2151683,5.330208777,8.781423093,0.421815083,0.421815083,0.766936515,2.032381764,1.610566681,0.920323818,1.303792075,1.610566681,1.035364295,1.227098424,2.952705582,0.366370495
3460,Coke,Levante,Defender,177,right,31,2000000," $2,000,000 ",1300,3,4.42408377,8.193931895,5.503490401,10.63390335,0.481481481,0.02173913,0.120772947,0.115942029,0.234299517,0.072463768,0.057971014,0.171497585,0.04589372,0.050724638,0.084541063,0.121052632,0.010526316,0.35,0.073684211,0.015789474,0.265789474,0.039473684,0.007894737,0.115789474,0.089010988,0,0.445054945,0.089010988,0.089010988,0.178021978,0.089010988,0,0.178021978,0.138461538,1.384615385,0,0.969230769,0.207692308,0.069230769,0.346153846,0.069230769,0,0.7,0.3,0.093567251,0.029239766,0.32748538,0.099415205,0.046783626,0.210526316,0.01754386,0.01754386,0.087719298,0.029239766,0.011695906,0.029239766,2.284615385,6.576923077,1.453846154,1.592307692,0.553846154,0.416666667,5.261538462,7.2,5.815384615,6.369230769,7.130769231,0.415384615,0.553846154,1.453846154,2.769230769,1.8,0.969230769,1.246153846,1.246153846,1.315384615,1.523076923,2.146153846,0.428096363
3463,F. Fazio,Roma,Defender,195,right,31,13000000," $13,000,000 ",2911,2,6.153564899,8.078833932,12.86252285,15.10449228,0.663019694,0.002478315,0.186493185,0.237298637,0.123296159,0.172242875,0.104089219,0.092936803,0.020446097,0.007434944,0.014869888,0.261964736,0.335852225,0.146095718,0.093198992,0.103274559,0.053736356,0.001679261,0.002518892,0.001679261,0.309172106,0,0.051528684,0,0.051528684,0.206114737,0,0,0,0.092751632,0.092751632,0,0.030917211,0,0.123668843,0.278254895,0.061834421,0.133333333,0.133333333,0.733333333,0.139240506,0.130801688,0.097046414,0.143459916,0.139240506,0.101265823,0.109704641,0.050632911,0.071729958,0,0.016877637,0,2.720714531,6.678117485,1.855032635,1.453108897,0.618344212,0.806034483,10.10992786,16.44795603,17.46822398,17.43730677,12.11954655,0.680178633,0.52559258,4.26657506,3.18447269,5.132256956,2.875300584,2.009618688,1.885949845,4.761250429,3.802816901,3.029886637,0.429472504
3464,Luna,Levante,Defender,178,left,27,2000000," $2,000,000 ",2021,0,4.605585831,8.719464557,5.592643052,11.1088805,0.467362924,0.010869565,0.349637681,0.114130435,0.007246377,0.27173913,0.030797101,0.014492754,0.108695652,0.050724638,0.016304348,0.477358491,0.009433962,0,0.352830189,0.00754717,0,0.150943396,0.001886792,0,0.213755567,0,0,0.071251856,0.071251856,0,0,0,0,2.137555666,0,0.846115784,0,0.04453241,0.089064819,0,0,1,0,0,0.46031746,0.021164021,0.005291005,0.306878307,0.010582011,0,0.132275132,0.010582011,0,0.052910053,0,0,1.870361207,6.412666997,1.335972291,0.757050965,0.757050965,0.526315789,2.98367145,5.566551212,5.032162296,5.92281049,7.30331519,0.222662048,0.267194458,1.068777833,1.603166749,0.935180604,0.801583375,0.846115784,0.979713013,1.202375062,1.291439881,1.46956952,0.398010755
3465,Fernando Navarro,0,Defender,177,left,36,100000," $100,000 ",1042,0,5.369949495,8.870653958,7.84469697,13.31709441,0.531468531,0.002824859,0.271186441,0.141242938,0.073446328,0.293785311,0.064971751,0.008474576,0.081920904,0.016949153,0.008474576,0.51,0.073333333,0,0.3,0.003333333,0,0.113333333,0,0,0.103646833,0,0,0.207293666,0,0,0.207293666,0,0,0.777351248,0,0.431861804,0,0,0,0,0,0,0,0,0.347457627,0.06779661,0.016949153,0.313559322,0.042372881,0.008474576,0.144067797,0.033898305,0,0.025423729,0,0,2.591170825,6.650671785,2.159309021,0.777351248,0.690978887,0.540540541,4.923224568,8.291746641,9.069097889,9.414587332,7.773512476,0.086372361,0.172744722,1.813819578,1.641074856,1.986564299,1.295585413,1.122840691,1.209213052,2.245681382,1.641074856,1.900191939,0.37272726
3466,Alexis,Deportivo Alaves,Defender,183,right,32,1500000," $1,500,000 ",2167,1,5.002553191,8.845878565,7.007659574,12.06445393,0.593220339,0.006342495,0.200845666,0.257928118,0.207188161,0.097251586,0.052854123,0.099365751,0.014799154,0.00845666,0.038054968,0.179190751,0.332369942,0.283236994,0.046242775,0.00867052,0.095375723,0,0.014450867,0.040462428,0,0.083064144,0,0,0,0.083064144,0,0,0,0,0.166128288,0.041532072,0.166128288,0.041532072,0.083064144,0.332256576,0.083064144,0.076923077,0.538461538,0.384615385,0.139240506,0.107594937,0.240506329,0.082278481,0.069620253,0.170886076,0.069620253,0.025316456,0.044303797,0,0.025316456,0.025316456,3.031841255,6.229810798,1.162898016,0.996769728,0.498384864,0.542372881,4.983848639,4.983848639,4.360867559,4.942316567,4.194739271,0.166128288,0.083064144,1.287494232,0.913705584,0.996769728,0.20766036,0.913705584,0.498384864,0.996769728,1.162898016,0.789109368,0.303564189
3468,Juan Cala,Las Palmas,Defender,186,right,28,1700000," $1,700,000 ",1800,2,6.115798923,11.46384065,10.35906643,17.67115948,0.546279492,0,0.211442786,0.208955224,0.144278607,0.154228856,0.049751244,0.139303483,0.019900498,0.007462687,0.042288557,0.437037037,0.411111111,0.033333333,0.040740741,0.02962963,0.011111111,0.003703704,0.033333333,0,0.133333333,0.066666667,0,0,0,0,0,0,0,0.05,0,0,0,0.05,0.15,0.3,0.1,0,0.416666667,0.583333333,0.25,0.15,0.061111111,0.238888889,0.105555556,0.044444444,0.055555556,0.05,0.005555556,0.005555556,0.027777778,0.005555556,3.6,6.1,2.1,1.95,0.3,0.613445378,8.4,3.7,4.5,4.7,3.5,0.1,0.1,0.95,0.05,0.8,0.35,0.4,0.6,1.05,1.1,0.3,0.286943634
3470,Campana,Levante,Midfielder,179,right,25,5000000," $5,000,000 ",2734,1,5.448790323,8.034754489,9.464919355,14.06397743,0.543478261,0.014671815,0.150579151,0.093436293,0.146718147,0.187644788,0.094980695,0.11969112,0.08030888,0.023166023,0.061776062,0.185628743,0.150698603,0.138722555,0.209580838,0.104790419,0.116766467,0.041916168,0.013972056,0.037924152,0.172539918,0.215674898,0.388214818,0.258809879,0.086269959,0.086269959,0,0,0,0.460863204,0.592538405,0.131675201,0.098756401,0.493782004,0.098756401,0.098756401,0.0329188,0.136363636,0.727272727,0.136363636,0.070175439,0.042105263,0.056140351,0.207017544,0.147368421,0.129824561,0.147368421,0.066666667,0.077192982,0.01754386,0.007017544,0.031578947,0.724213606,5.003657644,1.481346013,1.547183614,1.514264813,0.344086022,4.54279444,8.789319678,10.40234089,10.63277249,7.933430871,0.460863204,0.230431602,3.686905633,1.415508413,1.711777615,2.172640819,1.250914411,1.349670812,1.547183614,3.818580834,1.448427213,0.479001205
